,bookNum,hymnNum,verseNum,serNum,deity,poet,meter
2972,10,88,5,914,Sūrya and Vaisv́ ānara,Mūrdhanvant Āṅgirasa or Vāmadevya,triṣṭubh
2973,10,88,6,914,Sūrya and Vaisv́ ānara,Mūrdhanvant Āṅgirasa or Vāmadevya,triṣṭubh
2974,10,88,7,914,Sūrya and Vaisv́ ānara,Mūrdhanvant Āṅgirasa or Vāmadevya,triṣṭubh
2975,10,88,8,914,Sūrya and Vaisv́ ānara,Mūrdhanvant Āṅgirasa or Vāmadevya,triṣṭubh
2976,10,88,9,914,Sūrya and Vaisv́ ānara,Mūrdhanvant Āṅgirasa or Vāmadevya,triṣṭubh
2977,10,88,10,914,Sūrya and Vaisv́ ānara,Mūrdhanvant Āṅgirasa or Vāmadevya,triṣṭubh
2978,10,88,11,914,Sūrya and Vaisv́ ānara,Mūrdhanvant Āṅgirasa or Vāmadevya,triṣṭubh
2979,10,88,12,914,Sūrya and Vaisv́ ānara,Mūrdhanvant Āṅgirasa or Vāmadevya,triṣṭubh
2980,10,88,13,914,Sūrya and Vaisv́ ānara,Mūrdhanvant Āṅgirasa or Vāmadevya,triṣṭubh
2981,10,88,14,914,Sūrya and Vaisv́ ānara,Mūrdhanvant Āṅgirasa or Vāmadevya,triṣṭubh
2982,10,88,15,914,Sūrya and Vaisv́ ānara,Mūrdhanvant Āṅgirasa or Vāmadevya,triṣṭubh
2983,10,88,16,914,Sūrya and Vaisv́ ānara,Mūrdhanvant Āṅgirasa or Vāmadevya,triṣṭubh
2984,10,88,17,914,Sūrya and Vaisv́ ānara,Mūrdhanvant Āṅgirasa or Vāmadevya,triṣṭubh
2985,10,88,18,914,Sūrya and Vaisv́ ānara,Mūrdhanvant Āṅgirasa or Vāmadevya,triṣṭubh
2986,10,88,19,914,Sūrya and Vaisv́ ānara,Mūrdhanvant Āṅgirasa or Vāmadevya,triṣṭubh
2987,10,89,1,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
2988,10,89,2,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
2989,10,89,3,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
2990,10,89,4,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
2991,10,89,5,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
2992,10,89,6,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
2993,10,89,7,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
2994,10,89,8,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
2995,10,89,9,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
2996,10,89,10,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
2997,10,89,11,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
2998,10,89,12,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
2999,10,89,13,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
3000,10,89,14,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
3001,10,89,15,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
3002,10,89,16,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
3003,10,89,17,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
3004,10,89,18,915,Indra,Reṇu Vaiśvāmitra,triṣṭubh
3005,10,90,1,916,Puruṣa,Nārāyaṇa,anuṣṭubh
3006,10,90,2,916,Puruṣa,Nārāyaṇa,anuṣṭubh
3007,10,90,3,916,Puruṣa,Nārāyaṇa,anuṣṭubh
3008,10,90,4,916,Puruṣa,Nārāyaṇa,anuṣṭubh
3009,10,90,5,916,Puruṣa,Nārāyaṇa,anuṣṭubh
3010,10,90,6,916,Puruṣa,Nārāyaṇa,anuṣṭubh
3011,10,90,7,916,Puruṣa,Nārāyaṇa,anuṣṭubh
3012,10,90,8,916,Puruṣa,Nārāyaṇa,anuṣṭubh
3013,10,90,9,916,Puruṣa,Nārāyaṇa,anuṣṭubh
3014,10,90,10,916,Puruṣa,Nārāyaṇa,anuṣṭubh
3015,10,90,11,916,Puruṣa,Nārāyaṇa,anuṣṭubh
3016,10,90,12,916,Puruṣa,Nārāyaṇa,anuṣṭubh
3017,10,90,13,916,Puruṣa,Nārāyaṇa,anuṣṭubh
3018,10,90,14,916,Puruṣa,Nārāyaṇa,anuṣṭubh
3019,10,90,15,916,Puruṣa,Nārāyaṇa,anuṣṭubh
3020,10,90,16,916,Puruṣa,Nārāyaṇa,triṣṭubh
3021,10,91,1,917,Agni,Aruṇa Vaitahavya,jagatī
3022,10,91,2,917,Agni,Aruṇa Vaitahavya,jagatī
3023,10,91,3,917,Agni,Aruṇa Vaitahavya,jagatī
3024,10,91,4,917,Agni,Aruṇa Vaitahavya,jagatī
3025,10,91,5,917,Agni,Aruṇa Vaitahavya,jagatī
3026,10,91,6,917,Agni,Aruṇa Vaitahavya,jagatī
3027,10,91,7,917,Agni,Aruṇa Vaitahavya,jagatī
3028,10,91,8,917,Agni,Aruṇa Vaitahavya,jagatī
3029,10,91,9,917,Agni,Aruṇa Vaitahavya,jagatī
3030,10,91,10,917,Agni,Aruṇa Vaitahavya,jagatī
3031,10,91,11,917,Agni,Aruṇa Vaitahavya,jagatī
3032,10,91,12,917,Agni,Aruṇa Vaitahavya,jagatī
3033,10,91,13,917,Agni,Aruṇa Vaitahavya,jagatī
3034,10,91,14,917,Agni,Aruṇa Vaitahavya,jagatī
3035,10,91,15,917,Agni,Aruṇa Vaitahavya,triṣṭubh
3036,10,92,1,918,All Gods,Śāryāta Mānava,jagatī
3037,10,92,2,918,All Gods,Śāryāta Mānava,jagatī
3038,10,92,3,918,All Gods,Śāryāta Mānava,jagatī
3039,10,92,4,918,All Gods,Śāryāta Mānava,jagatī
3040,10,92,5,918,All Gods,Śāryāta Mānava,jagatī
3041,10,92,6,918,All Gods,Śāryāta Mānava,jagatī
3042,10,92,7,918,All Gods,Śāryāta Mānava,jagatī
3043,10,92,8,918,All Gods,Śāryāta Mānava,jagatī
3044,10,92,9,918,All Gods,Śāryāta Mānava,jagatī
3045,10,92,10,918,All Gods,Śāryāta Mānava,jagatī
3046,10,92,11,918,All Gods,Śāryāta Mānava,jagatī
3047,10,92,12,918,All Gods,Śāryāta Mānava,jagatī
3048,10,92,13,918,All Gods,Śāryāta Mānava,jagatī
3049,10,92,14,918,All Gods,Śāryāta Mānava,jagatī
3050,10,92,15,918,All Gods,Śāryāta Mānava,jagatī
3051,10,93,1,919,All Gods,Tānva Pārtha,prastārapaṅkti
3052,10,93,2,919,All Gods,Tānva Pārtha,anuṣṭubh
3053,10,93,3,919,All Gods,Tānva Pārtha,anuṣṭubh
3054,10,93,4,919,All Gods,Tānva Pārtha,prastārapaṅkti
3055,10,93,5,919,All Gods,Tānva Pārtha,prastārapaṅkti
3056,10,93,6,919,All Gods,Tānva Pārtha,prastārapaṅkti
3057,10,93,7,919,All Gods,Tānva Pārtha,prastārapaṅkti
3058,10,93,8,919,All Gods,Tānva Pārtha,prastārapaṅkti
3059,10,93,9,919,All Gods,Tānva Pārtha,paṅkti?
3060,10,93,10,919,All Gods,Tānva Pārtha,prastārapaṅkti
3061,10,93,11,919,All Gods,Tānva Pārtha,nyaṅkusāriṇī
3062,10,93,12,919,All Gods,Tānva Pārtha,prastārapaṅkti
3063,10,93,13,919,All Gods,Tānva Pārtha,prastārapaṅkti
3064,10,93,14,919,All Gods,Tānva Pārtha,prastārapaṅkti
3065,10,93,15,919,All Gods,Tānva Pārtha,prastārapaṅkti
3066,10,94,1,920,Pressing Stones,The snake Arbuda Kādraveya,jagatī
3067,10,94,2,920,Pressing Stones,The snake Arbuda Kādraveya,jagatī
3068,10,94,3,920,Pressing Stones,The snake Arbuda Kādraveya,jagatī
3069,10,94,4,920,Pressing Stones,The snake Arbuda Kādraveya,jagatī
3070,10,94,5,920,Pressing Stones,The snake Arbuda Kādraveya,triṣṭubh
3071,10,94,6,920,Pressing Stones,The snake Arbuda Kādraveya,jagatī
3072,10,94,7,920,Pressing Stones,The snake Arbuda Kādraveya,jagatī
3073,10,94,8,920,Pressing Stones,The snake Arbuda Kādraveya,jagatī
3074,10,94,9,920,Pressing Stones,The snake Arbuda Kādraveya,jagatī
3075,10,94,10,920,Pressing Stones,The snake Arbuda Kādraveya,jagatī
3076,10,94,11,920,Pressing Stones,The snake Arbuda Kādraveya,jagatī
3077,10,94,12,920,Pressing Stones,The snake Arbuda Kādraveya,jagatī
3078,10,94,13,920,Pressing Stones,The snake Arbuda Kādraveya,jagatī
3079,10,94,14,920,Pressing Stones,The snake Arbuda Kādraveya,jagatī
3080,10,95,1,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3081,10,95,2,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3082,10,95,3,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3083,10,95,4,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3084,10,95,5,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3085,10,95,6,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3086,10,95,7,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3087,10,95,8,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3088,10,95,9,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3089,10,95,10,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3090,10,95,11,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3091,10,95,12,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3092,10,95,13,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3093,10,95,14,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3094,10,95,15,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3095,10,95,16,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3096,10,95,17,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3097,10,95,18,921,Purūravas and Urvaśı̄,Dialogue between Purūravas Aiḍa and Urvaśī,triṣṭubh
3098,10,96,1,922,Praise of Indra’s Horses,Baru Āṅgirasa or Sarvahari Aindra,jagatī
3099,10,96,2,922,Praise of Indra’s Horses,Baru Āṅgirasa or Sarvahari Aindra,jagatī
3100,10,96,3,922,Praise of Indra’s Horses,Baru Āṅgirasa or Sarvahari Aindra,jagatī
3101,10,96,4,922,Praise of Indra’s Horses,Baru Āṅgirasa or Sarvahari Aindra,jagatī
3102,10,96,5,922,Praise of Indra’s Horses,Baru Āṅgirasa or Sarvahari Aindra,jagatī
3103,10,96,6,922,Praise of Indra’s Horses,Baru Āṅgirasa or Sarvahari Aindra,jagatī
3104,10,96,7,922,Praise of Indra’s Horses,Baru Āṅgirasa or Sarvahari Aindra,jagatī
3105,10,96,8,922,Praise of Indra’s Horses,Baru Āṅgirasa or Sarvahari Aindra,jagatī
3106,10,96,9,922,Praise of Indra’s Horses,Baru Āṅgirasa or Sarvahari Aindra,jagatī
3107,10,96,10,922,Praise of Indra’s Horses,Baru Āṅgirasa or Sarvahari Aindra,jagatī
3108,10,96,11,922,Praise of Indra’s Horses,Baru Āṅgirasa or Sarvahari Aindra,jagatī
3109,10,96,12,922,Praise of Indra’s Horses,Baru Āṅgirasa or Sarvahari Aindra,triṣṭubh
3110,10,96,13,922,Praise of Indra’s Horses,Baru Āṅgirasa or Sarvahari Aindra,triṣṭubh
3111,10,97,1,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3112,10,97,2,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3113,10,97,3,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3114,10,97,4,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3115,10,97,5,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3116,10,97,6,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3117,10,97,7,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3118,10,97,8,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3119,10,97,9,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3120,10,97,10,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3121,10,97,11,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3122,10,97,12,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3123,10,97,13,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3124,10,97,14,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3125,10,97,15,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3126,10,97,16,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3127,10,97,17,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3128,10,97,18,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3129,10,97,19,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3130,10,97,20,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3131,10,97,21,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3132,10,97,22,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3133,10,97,23,923,Plants,Bhiṣaj Ātharvaṇa,anuṣṭubh
3134,10,98,1,924,Devāpi’s Plea for Rain,Devāpi Ārṣṭiṣeṇa,triṣṭubh
3135,10,98,2,924,Devāpi’s Plea for Rain,Devāpi Ārṣṭiṣeṇa,triṣṭubh
3136,10,98,3,924,Devāpi’s Plea for Rain,Devāpi Ārṣṭiṣeṇa,triṣṭubh
3137,10,98,4,924,Devāpi’s Plea for Rain,Devāpi Ārṣṭiṣeṇa,triṣṭubh
3138,10,98,5,924,Devāpi’s Plea for Rain,Devāpi Ārṣṭiṣeṇa,triṣṭubh
3139,10,98,6,924,Devāpi’s Plea for Rain,Devāpi Ārṣṭiṣeṇa,triṣṭubh
3140,10,98,7,924,Devāpi’s Plea for Rain,Devāpi Ārṣṭiṣeṇa,triṣṭubh
3141,10,98,8,924,Devāpi’s Plea for Rain,Devāpi Ārṣṭiṣeṇa,triṣṭubh
3142,10,98,9,924,Devāpi’s Plea for Rain,Devāpi Ārṣṭiṣeṇa,triṣṭubh
3143,10,98,10,924,Devāpi’s Plea for Rain,Devāpi Ārṣṭiṣeṇa,triṣṭubh
3144,10,98,11,924,Devāpi’s Plea for Rain,Devāpi Ārṣṭiṣeṇa,triṣṭubh
3145,10,98,12,924,Devāpi’s Plea for Rain,Devāpi Ārṣṭiṣeṇa,triṣṭubh
3146,10,99,1,925,Indra,Vamra Vaikhānasa,triṣṭubh
3147,10,99,2,925,Indra,Vamra Vaikhānasa,triṣṭubh
3148,10,99,3,925,Indra,Vamra Vaikhānasa,triṣṭubh
3149,10,99,4,925,Indra,Vamra Vaikhānasa,triṣṭubh
3150,10,99,5,925,Indra,Vamra Vaikhānasa,triṣṭubh
3151,10,99,6,925,Indra,Vamra Vaikhānasa,triṣṭubh
3152,10,99,7,925,Indra,Vamra Vaikhānasa,triṣṭubh
3153,10,99,8,925,Indra,Vamra Vaikhānasa,triṣṭubh
3154,10,99,9,925,Indra,Vamra Vaikhānasa,triṣṭubh
3155,10,99,10,925,Indra,Vamra Vaikhānasa,triṣṭubh
3156,10,99,11,925,Indra,Vamra Vaikhānasa,triṣṭubh
3157,10,99,12,925,Indra,Vamra Vaikhānasa,triṣṭubh
3158,10,100,1,926,All Gods,Duvasyu Vāndana,jagatī
3159,10,100,2,926,All Gods,Duvasyu Vāndana,jagatī
3160,10,100,3,926,All Gods,Duvasyu Vāndana,jagatī
3161,10,100,4,926,All Gods,Duvasyu Vāndana,jagatī
3162,10,100,5,926,All Gods,Duvasyu Vāndana,jagatī
3163,10,100,6,926,All Gods,Duvasyu Vāndana,jagatī
3164,10,100,7,926,All Gods,Duvasyu Vāndana,jagatī
3165,10,100,8,926,All Gods,Duvasyu Vāndana,jagatī
3166,10,100,9,926,All Gods,Duvasyu Vāndana,jagatī
3167,10,100,10,926,All Gods,Duvasyu Vāndana,jagatī
3168,10,100,11,926,All Gods,Duvasyu Vāndana,jagatī
3169,10,100,12,926,All Gods,Duvasyu Vāndana,triṣṭubh
3170,10,101,1,927,Priests,Budha Saumya,triṣṭubh
3171,10,101,2,927,Priests,Budha Saumya,triṣṭubh
3172,10,101,3,927,Priests,Budha Saumya,triṣṭubh
3173,10,101,4,927,Priests,Budha Saumya,gāyatrī
3174,10,101,5,927,Priests,Budha Saumya,br̥hatī
3175,10,101,6,927,Priests,Budha Saumya,gāyatrī
3176,10,101,7,927,Priests,Budha Saumya,triṣṭubh
3177,10,101,8,927,Priests,Budha Saumya,triṣṭubh
3178,10,101,9,927,Priests,Budha Saumya,jagatī
3179,10,101,10,927,Priests,Budha Saumya,triṣṭubh
3180,10,101,11,927,Priests,Budha Saumya,triṣṭubh
3181,10,101,12,927,Priests,Budha Saumya,triṣṭubh
3182,10,102,1,928,The Race of Mudgala and Mudgalānı̄,Mudgala Bhārmyaśva,br̥hatī
3183,10,102,2,928,The Race of Mudgala and Mudgalānı̄,Mudgala Bhārmyaśva,triṣṭubh
3184,10,102,3,928,The Race of Mudgala and Mudgalānı̄,Mudgala Bhārmyaśva,triṣṭubh
3185,10,102,4,928,The Race of Mudgala and Mudgalānı̄,Mudgala Bhārmyaśva,triṣṭubh
3186,10,102,5,928,The Race of Mudgala and Mudgalānı̄,Mudgala Bhārmyaśva,triṣṭubh
3187,10,102,6,928,The Race of Mudgala and Mudgalānı̄,Mudgala Bhārmyaśva,triṣṭubh
3188,10,102,7,928,The Race of Mudgala and Mudgalānı̄,Mudgala Bhārmyaśva,triṣṭubh
3189,10,102,8,928,The Race of Mudgala and Mudgalānı̄,Mudgala Bhārmyaśva,triṣṭubh
3190,10,102,9,928,The Race of Mudgala and Mudgalānı̄,Mudgala Bhārmyaśva,triṣṭubh
3191,10,102,10,928,The Race of Mudgala and Mudgalānı̄,Mudgala Bhārmyaśva,triṣṭubh
3192,10,102,11,928,The Race of Mudgala and Mudgalānı̄,Mudgala Bhārmyaśva,triṣṭubh
3193,10,102,12,928,The Race of Mudgala and Mudgalānı̄,Mudgala Bhārmyaśva,triṣṭubh
3194,10,103,1,929,Indra,Apratiratha Aindra,triṣṭubh
3195,10,103,2,929,Indra,Apratiratha Aindra,triṣṭubh
3196,10,103,3,929,Indra,Apratiratha Aindra,triṣṭubh
3197,10,103,4,929,Br̥haspati,Apratiratha Aindra,triṣṭubh
3198,10,103,5,929,Indra,Apratiratha Aindra,triṣṭubh
3199,10,103,6,929,Indra,Apratiratha Aindra,triṣṭubh
3200,10,103,7,929,Indra,Apratiratha Aindra,triṣṭubh
3201,10,103,8,929,Indra,Apratiratha Aindra,triṣṭubh
3202,10,103,9,929,Indra,Apratiratha Aindra,triṣṭubh
3203,10,103,10,929,Indra,Apratiratha Aindra,triṣṭubh
3204,10,103,11,929,Indra,Apratiratha Aindra,triṣṭubh
3205,10,103,12,929,Āpva,Apratiratha Aindra,triṣṭubh
3206,10,103,13,929,Indra or the Maruts,Apratiratha Aindra,anuṣṭubh
3207,10,104,1,930,Indra,Aṣṭaka Vaiśvāmitra,triṣṭubh
3208,10,104,2,930,Indra,Aṣṭaka Vaiśvāmitra,triṣṭubh
3209,10,104,3,930,Indra,Aṣṭaka Vaiśvāmitra,triṣṭubh
3210,10,104,4,930,Indra,Aṣṭaka Vaiśvāmitra,triṣṭubh
3211,10,104,5,930,Indra,Aṣṭaka Vaiśvāmitra,triṣṭubh
3212,10,104,6,930,Indra,Aṣṭaka Vaiśvāmitra,triṣṭubh
3213,10,104,7,930,Indra,Aṣṭaka Vaiśvāmitra,triṣṭubh
3214,10,104,8,930,Indra,Aṣṭaka Vaiśvāmitra,triṣṭubh
3215,10,104,9,930,Indra,Aṣṭaka Vaiśvāmitra,triṣṭubh
3216,10,104,10,930,Indra,Aṣṭaka Vaiśvāmitra,triṣṭubh
3217,10,104,11,930,Indra,Aṣṭaka Vaiśvāmitra,triṣṭubh
3218,10,105,1,931,Indra,Durmitra Kautsa or Sumitra Kautsa,predominately uṣṇih (per Anukramaṇī)
3219,10,105,2,931,Indra,Durmitra Kautsa or Sumitra Kautsa,predominately uṣṇih (per Anukramaṇī)
3220,10,105,3,931,Indra,Durmitra Kautsa or Sumitra Kautsa,predominately uṣṇih (per Anukramaṇī)
3221,10,105,4,931,Indra,Durmitra Kautsa or Sumitra Kautsa,predominately uṣṇih (per Anukramaṇī)
3222,10,105,5,931,Indra,Durmitra Kautsa or Sumitra Kautsa,predominately uṣṇih (per Anukramaṇī)
3223,10,105,6,931,Indra,Durmitra Kautsa or Sumitra Kautsa,predominately uṣṇih (per Anukramaṇī)
3224,10,105,7,931,Indra,Durmitra Kautsa or Sumitra Kautsa,predominately uṣṇih (per Anukramaṇī)
3225,10,105,8,931,Indra,Durmitra Kautsa or Sumitra Kautsa,predominately uṣṇih (per Anukramaṇī)
3226,10,105,9,931,Indra,Durmitra Kautsa or Sumitra Kautsa,predominately uṣṇih (per Anukramaṇī)
3227,10,105,10,931,Indra,Durmitra Kautsa or Sumitra Kautsa,predominately uṣṇih (per Anukramaṇī)
3228,10,105,11,931,Indra,Durmitra Kautsa or Sumitra Kautsa,predominately uṣṇih (per Anukramaṇī)
3229,10,106,1,932,Aśvins,Bhūtāṃśa Kāśyapa,triṣṭubh
3230,10,106,2,932,Aśvins,Bhūtāṃśa Kāśyapa,triṣṭubh
3231,10,106,3,932,Aśvins,Bhūtāṃśa Kāśyapa,triṣṭubh
3232,10,106,4,932,Aśvins,Bhūtāṃśa Kāśyapa,triṣṭubh
3233,10,106,5,932,Aśvins,Bhūtāṃśa Kāśyapa,triṣṭubh
3234,10,106,6,932,Aśvins,Bhūtāṃśa Kāśyapa,triṣṭubh
3235,10,106,7,932,Aśvins,Bhūtāṃśa Kāśyapa,triṣṭubh
3236,10,106,8,932,Aśvins,Bhūtāṃśa Kāśyapa,triṣṭubh
3237,10,106,9,932,Aśvins,Bhūtāṃśa Kāśyapa,triṣṭubh
3238,10,106,10,932,Aśvins,Bhūtāṃśa Kāśyapa,triṣṭubh
3239,10,106,11,932,Aśvins,Bhūtāṃśa Kāśyapa,triṣṭubh
3240,10,107,1,933,Daksị ṇā (Priestly Gift) or Its Givers,Divya Āṅgirasa or Dakṣiṇā Prājāpatyā,triṣṭubh
3241,10,107,2,933,Daksị ṇā (Priestly Gift) or Its Givers,Divya Āṅgirasa or Dakṣiṇā Prājāpatyā,triṣṭubh
3242,10,107,3,933,Daksị ṇā (Priestly Gift) or Its Givers,Divya Āṅgirasa or Dakṣiṇā Prājāpatyā,triṣṭubh
3243,10,107,4,933,Daksị ṇā (Priestly Gift) or Its Givers,Divya Āṅgirasa or Dakṣiṇā Prājāpatyā,jagatī
3244,10,107,5,933,Daksị ṇā (Priestly Gift) or Its Givers,Divya Āṅgirasa or Dakṣiṇā Prājāpatyā,triṣṭubh
3245,10,107,6,933,Daksị ṇā (Priestly Gift) or Its Givers,Divya Āṅgirasa or Dakṣiṇā Prājāpatyā,triṣṭubh
3246,10,107,7,933,Daksị ṇā (Priestly Gift) or Its Givers,Divya Āṅgirasa or Dakṣiṇā Prājāpatyā,triṣṭubh
3247,10,107,8,933,Daksị ṇā (Priestly Gift) or Its Givers,Divya Āṅgirasa or Dakṣiṇā Prājāpatyā,triṣṭubh
3248,10,107,9,933,Daksị ṇā (Priestly Gift) or Its Givers,Divya Āṅgirasa or Dakṣiṇā Prājāpatyā,triṣṭubh
3249,10,107,10,933,Daksị ṇā (Priestly Gift) or Its Givers,Divya Āṅgirasa or Dakṣiṇā Prājāpatyā,triṣṭubh
3250,10,107,11,933,Daksị ṇā (Priestly Gift) or Its Givers,Divya Āṅgirasa or Dakṣiṇā Prājāpatyā,triṣṭubh
3251,10,108,1,934,Saramā and the Paṇis,Saramā and Paṇis,triṣṭubh
3252,10,108,2,934,Saramā and the Paṇis,Saramā and Paṇis,triṣṭubh
3253,10,108,3,934,Saramā and the Paṇis,Saramā and Paṇis,triṣṭubh
3254,10,108,4,934,Saramā and the Paṇis,Saramā and Paṇis,triṣṭubh
3255,10,108,5,934,Saramā and the Paṇis,Saramā and Paṇis,triṣṭubh
3256,10,108,6,934,Saramā and the Paṇis,Saramā and Paṇis,triṣṭubh
3257,10,108,7,934,Saramā and the Paṇis,Saramā and Paṇis,triṣṭubh
3258,10,108,8,934,Saramā and the Paṇis,Saramā and Paṇis,triṣṭubh
3259,10,108,9,934,Saramā and the Paṇis,Saramā and Paṇis,triṣṭubh
3260,10,108,10,934,Saramā and the Paṇis,Saramā and Paṇis,triṣṭubh
3261,10,108,11,934,Saramā and the Paṇis,Saramā and Paṇis,triṣṭubh
3262,10,109,1,935,All Gods,Juhū Brahmajayā or Ūrdhvanābhan Brāhma,triṣṭubh
3263,10,109,2,935,All Gods,Juhū Brahmajayā or Ūrdhvanābhan Brāhma,triṣṭubh
3264,10,109,3,935,All Gods,Juhū Brahmajayā or Ūrdhvanābhan Brāhma,triṣṭubh
3265,10,109,4,935,All Gods,Juhū Brahmajayā or Ūrdhvanābhan Brāhma,triṣṭubh
3266,10,109,5,935,All Gods,Juhū Brahmajayā or Ūrdhvanābhan Brāhma,triṣṭubh
3267,10,109,6,935,All Gods,Juhū Brahmajayā or Ūrdhvanābhan Brāhma,anuṣṭubh
3268,10,109,7,935,All Gods,Juhū Brahmajayā or Ūrdhvanābhan Brāhma,anuṣṭubh
3269,10,110,1,936,Āprı̄,Jamadagni Bhārgava or Rāma Jāmadagnya,triṣṭubh
3270,10,110,2,936,Āprı̄,Jamadagni Bhārgava or Rāma Jāmadagnya,triṣṭubh
3271,10,110,3,936,Āprı̄,Jamadagni Bhārgava or Rāma Jāmadagnya,triṣṭubh
3272,10,110,4,936,Āprı̄,Jamadagni Bhārgava or Rāma Jāmadagnya,triṣṭubh
3273,10,110,5,936,Āprı̄,Jamadagni Bhārgava or Rāma Jāmadagnya,triṣṭubh
3274,10,110,6,936,Āprı̄,Jamadagni Bhārgava or Rāma Jāmadagnya,triṣṭubh
3275,10,110,7,936,Āprı̄,Jamadagni Bhārgava or Rāma Jāmadagnya,triṣṭubh
3276,10,110,8,936,Āprı̄,Jamadagni Bhārgava or Rāma Jāmadagnya,triṣṭubh
3277,10,110,9,936,Āprı̄,Jamadagni Bhārgava or Rāma Jāmadagnya,triṣṭubh
3278,10,110,10,936,Āprı̄,Jamadagni Bhārgava or Rāma Jāmadagnya,triṣṭubh
3279,10,110,11,936,Āprı̄,Jamadagni Bhārgava or Rāma Jāmadagnya,triṣṭubh
3280,10,111,1,937,Indra,Aṣṭrādaṃṣṭra Vairūpa,triṣṭubh
3281,10,111,2,937,Indra,Aṣṭrādaṃṣṭra Vairūpa,triṣṭubh
3282,10,111,3,937,Indra,Aṣṭrādaṃṣṭra Vairūpa,triṣṭubh
3283,10,111,4,937,Indra,Aṣṭrādaṃṣṭra Vairūpa,triṣṭubh
3284,10,111,5,937,Indra,Aṣṭrādaṃṣṭra Vairūpa,triṣṭubh
